Key,Year,Source,Subtype ID
Ab_13141,2005,Cattle,883
Ab_13142,2005,Cattle,883
Ab_13144,2005,Cattle,883
Ab_13145,2005,Cattle,883
Ab_13146,2005,Cattle,883
Ab_13147,2005,Cattle,883
Ab_13148,2005,Cattle,883
Ab_13150,2005,Cattle,883
Ab_13151,2005,Cattle,883
Ab_13152,2005,Cattle,883
Ab_13154,2005,Cattle,883
Ab_13155,2005,Cattle,883
Ab_13156,2005,Cattle,883
Ab_13157,2005,Cattle,883
Ab_13158,2005,Cattle,883
Ab_13159,2005,Cattle,883
Ab_13160,2005,Cattle,883
Ab_13161,2005,Cattle,883
Ab_13162,2005,Cattle,883
Ab_13164,2005,Cattle,883
Ab_13165,2005,Cattle,883
Ab_13166,2005,Cattle,883
Ab_13167,2005,Cattle,883
Ab_13168,2005,Cattle,883
Ab_13170,2005,Cattle,883
Ab_13172,2005,Cattle,883
Ab_13173,2005,Cattle,883
Ab_13174,2005,Cattle,883
Ab_13175,2005,Cattle,883
Ab_13176,2005,Cattle,883
Ab_13177,2005,Cattle,883
Ab_13178,2005,Cattle,883
Ab_13179,2005,Cattle,883
Ab_13180,2005,Cattle,883
Ab_13181,2005,Cattle,883
Ab_13182,2005,Cattle,883
Ab_13183,2005,Cattle,883
Ab_13184,2005,Cattle,883
Ab_13185,2005,Cattle,883
Ab_13188,2005,Cattle,883
Ab_13189,2005,Cattle,883
Ab_13190,2005,Cattle,883
Ab_13191,2005,Cattle,883
Ab_13194,2005,Cattle,883
Ab_13195,2005,Cattle,883
Ab_13196,2005,Cattle,883
Ab_13197,2005,Cattle,883
Ab_13198,2005,Cattle,883
Ab_13199,2005,Cattle,883
Ab_13200,2005,Cattle,883
Ab_13207,2005,Cattle,883
Ab_13209,2005,Cattle,883
Ab_13213,2005,Cattle,883
Ab_13214,2005,Cattle,883
Ab_13215,2005,Cattle,883
Ab_13263,2005,Cattle,883
Ab_13276,2005,Cattle,883
Ab_13291,2005,Cattle,883
Ab_14003,2005,Cattle,883
AMR_3315,2009,Cattle,883
AMR_6943,2009,Cattle,883
AMR_7021,2009,Cattle,883
AMR_7959,2009,Cattle,883
AMR_8215,2009,Cattle,883
AMR_8299,2009,Cattle,883
AMR_8894,2010,Cattle,883
Cry_145,2009,Cattle,883
CHRA_199,2007,Human,883
CHRA_203,2007,Human,883
CHRA_205,2007,Human,883
LH10_MS1515,2010,Human,883
LH14_MS3532,2014,Human,883
LH15_MS1590,2015,Human,883
LH17_MS1727,2017,Human,883
Ab_15045,2005,Cattle,883
Ab_15188,2005,Cattle,883
Ab_15189,2005,Cattle,883
Ab_15208,2005,Cattle,883
AMR_7865,2009,Cattle,883
Ab_13937,2005,Cattle,883
Cry_387,2009,Cattle,883
Cry_432,2009,Cattle,883
CCMC_2141,2016,Chicken,883
CCMC_2142,2016,Chicken,883
CCMC_2143,2016,Chicken,883
CCMC_2144,2016,Chicken,883
CCMC_2145,2016,Chicken,883
CCMC_2146,2016,Chicken,883
CCMC_2147,2016,Chicken,883
CCMC_2149,2016,Chicken,883
CCMC_2150,2016,Chicken,883
CCMC_6472,2017,Cattle,883
AMR_661,2008,Cattle,884
AMR_683,2008,Cattle,884
AMR_1493,2008,Cattle,884
AMR_1838,2008,Cattle,884
AMR_2832,2009,Cattle,884
AMR_4127,2009,Cattle,884
AMR_7701,2009,Cattle,884
CCMC_6307,2017,Cattle,884
AMR_1420,2008,Cattle,885
AMR_1543,2008,Cattle,885
LH17_MS2451,2017,Human,885
AMR_2781,2009,Cattle,886
AMR_3425,2009,Cattle,886
AMR_4395,2009,Cattle,886
AMR_2905,2009,Cattle,886
Ab_14932,2005,Cattle,887
Ab_14938,2005,Cattle,887
Ab_12722,2005,Cattle,887
Ab_14847,2005,Cattle,887
Ab_14856,2005,Cattle,887
Ab_14912,2005,Cattle,887
AMR_1142,2008,Cattle,887
AMR_8941,2010,Cattle,887
AMR_8959,2010,Cattle,887
LH09_MS2220,2009,Human,887
LH09_MS2693,2009,Human,887
LH10_MS1062,2010,Human,887
Ab_14465,2005,Cattle,887
AMR_1801,2008,Cattle,887
Ab_14576,2005,Cattle,887
Ab_14617,2005,Cattle,887
Ab_14664,2005,Cattle,887
Ab_14805,2005,Cattle,887
Ab_15444,2005,Cattle,887
Ab_15448,2005,Cattle,887
Ab_15453,2005,Cattle,887
Ab_15456,2005,Cattle,887
Ab_15459,2005,Cattle,887
Ab_15480,2005,Cattle,887
Ab_15483,2005,Cattle,887
Ab_15485,2005,Cattle,887
Ab_15487,2005,Cattle,887
Ab_15488,2005,Cattle,887
Ab_15493,2005,Cattle,887
Ab_15494,2005,Cattle,887
Ab_15495,2005,Cattle,887
Ab_15497,2005,Cattle,887
Ab_15498,2005,Cattle,887
Ab_15499,2005,Cattle,887
Ab_15500,2005,Cattle,887
Ab_15507,2005,Cattle,887
Ab_15508,2005,Cattle,887
Ab_15509,2005,Cattle,887
Ab_15510,2005,Cattle,887
Ab_15511,2005,Cattle,887
Ab_15512,2005,Cattle,887
Ab_15513,2005,Cattle,887
Ab_15514,2005,Cattle,887
Ab_15516,2005,Cattle,887
Ab_15526,2005,Cattle,887
Ab_15528,2005,Cattle,887
Ab_15529,2005,Cattle,887
Ab_15532,2005,Cattle,887
Ab_15533,2005,Cattle,887
CHRB_1030,2008,Human,887
LH17_MS1451,2017,Human,887
Ab_14764,2005,Cattle,887
Ab_14426,2005,Cattle,887
Ab_14439,2005,Cattle,887
Ab_14864,2005,Cattle,887
Ab_15476,2005,Cattle,887
Ab_15484,2005,Cattle,887
Ab_15486,2005,Cattle,887
Ab_15519,2005,Cattle,887
Ab_15520,2005,Cattle,887
CHRB_1037,2008,Human,887
Ab_15183,2005,Cattle,888
Ab_15184,2005,Cattle,888
Ab_15078,2005,Cattle,888
Ab_15242,2005,Cattle,888
Ab_15276,2005,Cattle,888
AMR_1467,2008,Cattle,889
LH05_S1123,2005,Human,890
AMR_1256,2008,Cattle,891
AMR_1260,2008,Cattle,891
LH06_MS143,2006,Human,891
CCMC_6085,2017,Chicken,891
AMR_5974,2009,Cattle,891
CHRB_1447,2008,Human,891
Ab_12729,2005,Cattle,892
LH08_MS2559,2008,Human,892
LH10_MS1592,2010,Human,892
AMR_3683,2009,Cattle,893
CCMC_2148,2016,Chicken,893
AMR_2080,2008,Cattle,893
AMR_3430,2009,Cattle,893
AMR_3431,2009,Cattle,893
AMR_9112,2010,Cattle,893
AMR_4223,2009,Cattle,894
AMR_503,2008,Cattle,894
Ab_14054,2005,Cattle,894
AMR_1008,2008,Cattle,895
AMR_422,2008,Cattle,895
AMR_678,2008,Cattle,895
Ab_13025,2005,Cattle,895
Ab_13916,2005,Cattle,895
AMR_1173,2008,Cattle,895
CHRA_194,2007,Human,895
AMR_2665,2009,Cattle,896
AMR_4539,2009,Cattle,896
Ab_14070,2005,Cattle,896
AMR_2204,2008,Cattle,896
AMR_2084,2008,Cattle,897
AMR_4222,2009,Cattle,897
LH13_MS1167,2013,Human,897
Ab_15190,2005,Cattle,898
AMR_10156,2010,Cattle,899
Ab_15030,2005,Cattle,900
Ab_15031,2005,Cattle,900
Ab_15182,2005,Cattle,900
Ab_15201,2005,Cattle,900
Ab_15206,2005,Cattle,900
Ab_15207,2005,Cattle,900
Ab_15174,2005,Cattle,900
Ab_13038,2005,Cattle,901
LH18_MS1815,2018,Human,901
AMR_1048,2008,Cattle,902
AMR_784,2008,Cattle,903
AMR_952,2008,Cattle,903
AMR_222,2008,Cattle,903
AMR_521,2008,Cattle,903
AMR_7375,2009,Cattle,903
AMR_640,2008,Cattle,904
AMR_837,2008,Cattle,904
AMR_7886,2009,Cattle,904
AMR_601,2008,Cattle,904
CHRA_332,2007,Human,905
CHRA_333,2007,Human,906
Ab_12770,2005,Cattle,907
Ab_13128,2005,Cattle,908
AMR_10219,2010,Cattle,909
CCMA_2057,2017,Chicken,910
AMR_4100,2009,Cattle,911
AMR_9552,2010,Cattle,911
AMR_2852,2009,Cattle,912
Ab_14618,2005,Cattle,913
Ab_14661,2005,Cattle,914
Ab_14098,2005,Cattle,915
Ab_14851,2005,Cattle,915
AMR_10503,2010,Cattle,916
AMR_3595,2009,Cattle,917
AMR_5606,2009,Cattle,918
AMR_7678,2009,Cattle,919
AMR_1128,2008,Cattle,920
AMR_1137,2008,Cattle,920
AMR_1171,2008,Cattle,920
AMR_1231,2008,Cattle,920
AMR_1720,2008,Cattle,920
AMR_1737,2008,Cattle,920
AMR_1757,2008,Cattle,920
AMR_1981,2008,Cattle,920
AMR_2026,2008,Cattle,920
AMR_3357,2009,Cattle,920
AMR_3912,2009,Cattle,920
AMR_4012,2009,Cattle,920
AMR_4029,2009,Cattle,920
AMR_4035,2009,Cattle,920
AMR_4504,2009,Cattle,920
AMR_467,2008,Cattle,920
AMR_5447,2009,Cattle,920
AMR_5455,2009,Cattle,920
AMR_5652,2009,Cattle,920
AMR_6112,2009,Cattle,920
AMR_7165,2009,Cattle,920
AMR_7501,2009,Cattle,920
AMR_7511,2009,Cattle,920
AMR_7777,2009,Cattle,920
AMR_7900,2009,Cattle,920
AMR_7903,2009,Cattle,920
AMR_7941,2009,Cattle,920
AMR_8006,2009,Cattle,920
AMR_8016,2009,Cattle,920
AMR_8121,2009,Cattle,920
AMR_8138,2009,Cattle,920
AMR_8196,2009,Cattle,920
AMR_8495,2009,Cattle,920
AMR_9179,2010,Cattle,920
AMR_9186,2010,Cattle,920
AMR_9900,2010,Cattle,920
AMR_10020,2010,Cattle,920
AMR_10299,2010,Cattle,920
AMR_1738,2008,Cattle,920
AMR_182,2008,Cattle,920
AMR_214,2008,Cattle,920
AMR_2863,2009,Cattle,920
AMR_3170,2009,Cattle,920
AMR_3459,2009,Cattle,920
AMR_3633,2009,Cattle,920
AMR_8435,2009,Cattle,920
AMR_8455,2009,Cattle,920
AMR_8595,2009,Cattle,920
AMR_9908,2010,Cattle,920
CCMC_1263,2016,Cattle,920
CCMC_313,2016,Cattle,920
CCMC_427,2016,Cattle,920
CCMC_441,2016,Cattle,920
CCMC_470,2016,Cattle,920
CCMA_2447,2017,Chicken,920
CHRA_28,2007,Human,920
CHRA_38,2007,Human,920
CHRA_72,2007,Human,920
LH12_MS3399,2012,Human,920
LH14_MS1026,2014,Human,920
LH15_MS2754,2015,Human,920
LH17_MS1885,2017,Human,920
AMR_3491,2009,Cattle,920
LH09_MS1071,2009,Human,920
AMR_1133,2008,Cattle,920
AMR_2305,2008,Cattle,920
AMR_3719,2009,Cattle,920
AMR_4043,2009,Cattle,920
AMR_883,2008,Cattle,920
AMR_9386,2010,Cattle,920
AMR_9416,2010,Cattle,920
AMR_9943,2010,Cattle,920
AMR_4485,2009,Cattle,920
AMR_5091,2009,Cattle,921
AMR_3829,2009,Cattle,922
LH13_MS668,2013,Human,923
CCMC_1269,2016,Cattle,924
CCMC_1270,2016,Cattle,924
CCMC_1271,2016,Cattle,924
CCMC_1272,2016,Cattle,924
CCMC_1273,2016,Cattle,924
CCMC_1274,2016,Cattle,924
CCMC_1275,2016,Cattle,924
CCMC_1268,2016,Cattle,924
AMR_3208,2009,Cattle,925
AMR_3296,2009,Cattle,925
AMR_3456,2009,Cattle,925
AMR_2732,2009,Cattle,925
AMR_6073,2009,Cattle,925
AMR_7660,2009,Cattle,925
AMR_7005,2009,Cattle,925
CCMC_512,2016,Cattle,926
Cry_159,2009,Cattle,926
AMR_1214,2008,Cattle,926
AMR_2057,2008,Cattle,926
AMR_4875,2009,Cattle,926
CCMC_1267,2016,Cattle,926
AMR_54,2008,Cattle,927
AMR_5791,2009,Cattle,927
Cry_383,2009,Cattle,927
AMR_2259,2008,Cattle,928
AMR_2558,2009,Cattle,928
AMR_10054,2010,Cattle,928
AMR_1220,2008,Cattle,928
AMR_8991,2010,Cattle,929
AMR_9400,2010,Cattle,929
AMR_1140,2008,Cattle,929
AMR_1206,2008,Cattle,929
LH14_MS2278,2014,Human,930
AMR_2566,2009,Cattle,931
AMR_3802,2009,Cattle,931
AMR_1617,2008,Cattle,931
AMR_2722,2009,Cattle,931
AMR_1602,2008,Cattle,932
AMR_3258,2009,Cattle,933
AMR_3276,2009,Cattle,933
AMR_1003,2008,Cattle,933
AMR_1227,2008,Cattle,933
AMR_3664,2009,Cattle,934
AMR_6597,2009,Cattle,935
AMR_8144,2009,Cattle,936
CCMA_1107,2016,Chicken,937
CHRB_3329,2009,Human,937
CHRB_1809,2008,Human,937
CHRB_1643,2008,Human,938
CHRB_3337,2009,Human,939
CHRB_3338,2009,Human,939
CHRB_1665,2008,Human,940
AMR_1244,2008,Cattle,941
CCMA_1212,2016,Chicken,941
AMR_8909,2010,Cattle,941
AMR_2765,2009,Cattle,942
AMR_2853,2009,Cattle,942
AMR_1181,2008,Cattle,943
AMR_257,2008,Cattle,943
AMR_3330,2009,Cattle,943
AMR_3342,2009,Cattle,943
AMR_3351,2009,Cattle,943
AMR_3362,2009,Cattle,943
AMR_3366,2009,Cattle,943
AMR_3697,2009,Cattle,943
AMR_3755,2009,Cattle,943
AMR_3879,2009,Cattle,943
AMR_4148,2009,Cattle,943
AMR_4245,2009,Cattle,943
AMR_5155,2009,Cattle,943
AMR_5195,2009,Cattle,943
AMR_5211,2009,Cattle,943
AMR_5585,2009,Cattle,943
AMR_8034,2009,Cattle,943
AMR_8048,2009,Cattle,943
AMR_8246,2009,Cattle,943
AMR_8249,2009,Cattle,943
AMR_8275,2009,Cattle,943
AMR_8457,2009,Cattle,943
AMR_8670,2009,Cattle,943
AMR_8838,2010,Cattle,943
AMR_8929,2010,Cattle,943
CHRB_1959,2008,Human,943
LH08_MS2906,2008,Human,943
LH08_MS3109,2008,Human,943
LH15_MS2735,2015,Human,943
CCMC_4573,2017,Cattle,943
AMR_4265,2009,Cattle,943
AMR_4432,2009,Cattle,943
AMR_4094,2009,Cattle,943
AMR_4095,2009,Cattle,943
AMR_4130,2009,Cattle,943
AMR_8776,2009,Cattle,943
AMR_9330,2010,Cattle,943
AMR_7907,2009,Cattle,943
AMR_8672,2009,Cattle,943
CCMC_3510,2017,Chicken,943
CCMC_3512,2017,Chicken,943
CCMC_3515,2017,Chicken,943
CCMC_3665,2017,Chicken,943
CHRA_43,2007,Human,943
LH12_MS43,2012,Human,943
LH14_MS2311,2014,Human,943
LH14_MS2950,2014,Human,943
LH15_MS3093,2015,Human,943
LH15_MS3253,2015,Human,943
LH10_MS3001,2010,Human,943
CHRB_1581,2008,Human,943
CHRB_1664,2008,Human,943
CHRB_1780,2008,Human,943
CHRB_1793,2008,Human,943
CHRB_1976,2008,Human,943
LH06_MS483,2006,Human,944
LH15_MS3145,2015,Human,944
CHRB_1777,2008,Human,944
CHRB_1960,2008,Human,944
LH16_MS3141,2016,Human,944
CHRA_58,2007,Human,945
LH05_S597,2005,Human,945
CHRA_9,2007,Human,945
CHRB_1666,2008,Human,946
Ab_15496,2005,Cattle,947
CCMA_1800,2017,Chicken,948
Ab_12780,2005,Cattle,949
AMR_8848,2010,Cattle,949
AMR_9296,2010,Cattle,949
Ab_12730,2005,Cattle,949
Ab_12855,2005,Cattle,949
AMR_8263,2009,Cattle,950
LH06_MS298,2006,Human,950
Ab_13114,2005,Cattle,951
Ab_13216,2005,Cattle,951
LH13_MS2443,2013,Human,951
LH13_MS1718,2013,Human,952
AMR_3866,2009,Cattle,953
AMR_4137,2009,Cattle,954
AMR_2220,2008,Cattle,955
CHRB_1043,2008,Human,956
CHRB_1104,2008,Human,956
Ab_15167,2005,Cattle,957
AMR_617,2008,Cattle,958
AMR_5166,2009,Cattle,959
AMR_3476,2009,Cattle,960
AMR_4045,2009,Cattle,960
Ab_13821,2005,Cattle,960
AMR_674,2008,Cattle,960
AMR_2627,2009,Cattle,961
AMR_3530,2009,Cattle,961
AMR_7222,2009,Cattle,961
AMR_4135,2009,Cattle,961
Ab_12843,2005,Cattle,962
LH04_S1808,2004,Human,963
LH04_S1966,2004,Human,963
Ab_15058,2005,Cattle,964
CHRB_3327,2009,Human,965
AMR_5528,2009,Cattle,966
AMR_5699,2009,Cattle,966
AMR_7420,2009,Cattle,966
AMR_5612,2009,Cattle,967
CHRB_1020,2008,Human,968
CHRB_1111,2008,Human,968
LH05_S2179,2005,Human,969
LH05_S2715,2005,Human,970
AMR_911,2008,Cattle,971
CHSK_106,2010,Chicken,972
LH18_MS900,2018,Human,973
LH04_S1030,2004,Human,974
LH06_MS2214,2006,Human,974
CHRB_1914,2008,Human,975
AMR_1182,2008,Cattle,976
AMR_977,2008,Cattle,977
AMR_10015,2010,Cattle,978
AMR_3878,2009,Cattle,979
CHRB_3523,2009,Human,980
CCMC_6411,2017,Cattle,981
CCMC_6553,2017,Cattle,981
CCMC_6430,2017,Cattle,981
CCMC_6196,2017,Cattle,982
CHRB_974,2008,Human,983
AMR_5784,2009,Cattle,984
LH06_MS1418,2006,Human,984
Cry_176,2009,Cattle,985
AMR_3931,2009,Cattle,986
AMR_4925,2009,Cattle,987
CCMB_1576,2016,Chicken,988
CCMB_1579,2016,Chicken,989
CCMB_1577,2016,Chicken,990
CCMB_1578,2016,Chicken,990
Cry_190,2009,Cattle,990
Cry_163,2009,Cattle,991
AMR_1146,2008,Cattle,992
AMR_923,2008,Cattle,993
AMR_1159,2008,Cattle,994
CCMC_160,2016,Cattle,995
CCMB_1873,2017,Chicken,996
CHRB_1028,2008,Human,997
CHRB_1041,2008,Human,998
Ab_12775,2005,Cattle,999
AMR_2122,2008,Cattle,1000
AMR_2559,2009,Cattle,1001
AMR_5767,2009,Cattle,1002
CHRB_494,2008,Human,1003
AMR_2995,2009,Cattle,1004
LH09_MS1357,2009,Human,1005
CHRB_437,2008,Human,1006
CCMA_2284,2017,Chicken,1007
CCMA_2462,2017,Chicken,1008
LH05_S1282,2005,Human,1009
CHRB_1584,2008,Human,1010
CHRB_1603,2008,Human,1011
AMR_1075,2008,Cattle,1012
AMR_4020,2009,Cattle,1013
CHRB_1346,2008,Human,1014
LH05_S2556,2005,Human,1015
LH05_S1578,2005,Human,1016
LH05_S2504,2005,Human,1017
LH05_S1437,2005,Human,1018
Ab_13289,2005,Cattle,1019
CHRB_1638,2008,Human,1020
CHRB_1232,2008,Human,1021
CHRB_1109,2008,Human,1022
LH07_MS350,2007,Human,1023
LH08_MS3721,2008,Human,1024
CHRB_1468,2008,Human,1025
CHRB_1488,2008,Human,1026
CHRB_1467,2008,Human,1027
CHRB_1474,2008,Human,1027
CHRB_1487,2008,Human,1027
CHRB_1484,2008,Human,1027
CCMC_582,2016,Cattle,1028
CCMC_3537,2017,Chicken,1029
CHRB_3432,2009,Human,1030
LH18_MS1975,2018,Human,1031
CHRB_1475,2008,Human,1032
CHRB_3199,2009,Human,1033
CHRB_3200,2009,Human,1034
CHRB_1599,2008,Human,1035
LH04_S2300,2004,Human,1036
LH05_S2377,2005,Human,1037
LH11_MS3065,2011,Human,1038
CCMC_7441,2017,Cattle,1039
LH11_MS2273,2011,Human,1040
LH11_MS2756,2011,Human,1041
LH11_MS2280,2011,Human,1042
LH11_MS2812,2011,Human,1042
AMR_3321,2009,Cattle,1043
AMR_3361,2009,Cattle,1043
LH16_MS2692,2016,Human,1043
LH11_MS2684,2011,Human,1044
AMR_5848,2009,Cattle,1045
LH05_S1457,2005,Human,1045
LH05_S1632,2005,Human,1045
LH05_S2097,2005,Human,1045
LH05_S1217,2005,Human,1045
AMR_3742,2009,Cattle,1046
LH08_MS2769,2008,Human,1047
AMR_910,2008,Cattle,1048
Ab_13203,2005,Cattle,1049
Ab_13208,2005,Cattle,1050
Ab_13140,2005,Cattle,1051
AMR_7262,2009,Cattle,1052
AMR_1167,2008,Cattle,1053
AMR_3385,2009,Cattle,1054
CHRB_1727,2008,Human,1055
CHRB_496,2008,Human,1056
LH07_MS2069,2007,Human,1057
CHRB_2427,2008,Human,1058
CCMB_2112,2017,Chicken,1059
CHRB_2272,2008,Human,1060
AMR_855,2008,Cattle,1061
Ab_13034,2005,Cattle,1062
LH11_MS2824,2011,Human,1063
CCMC_5916,2017,Chicken,1064
CHRB_2925,2009,Human,1065
CHRB_2927,2009,Human,1065
CHRB_2898,2009,Human,1066
CHRB_2902,2009,Human,1067
LH11_MS2474,2011,Human,1067
LH07_MS2208,2007,Human,1068
CHSK_46,2010,Chicken,1069
LH14_MS379,2014,Human,1069
CHSK_14,2010,Chicken,1069
CHSK_26,2010,Chicken,1069
CHSK_28,2010,Chicken,1069
CHSK_53,2010,Chicken,1069
LH09_MS2119,2009,Human,1069
LH10_MS3576,2010,Human,1069
LH16_MS3385,2016,Human,1069
CHSK_23,2010,Chicken,1069
LH09_MS2116,2009,Human,1070
LH06_MS2160,2006,Human,1071
CHRB_3065,2009,Human,1072
CHRA_181,2007,Human,1073
CHRA_187,2007,Human,1073
CHRA_188,2007,Human,1073
LH16_MS2934,2016,Human,1073
LH16_MS3138,2016,Human,1074
LH14_MS2645,2014,Human,1075
LH15_MS2379,2015,Human,1076
LH11_MS1186,2011,Human,1077
CHRB_3064,2009,Human,1078
LH06_MS2321,2006,Human,1079
LH06_MS2817,2006,Human,1079
CHSK_76,2010,Chicken,1080
LH05_S414,2005,Human,1081
LH06_MS1451,2006,Human,1082
LH15_MS733,2015,Human,1083
CHRB_2734,2009,Human,1084
LH06_MS442,2006,Human,1085
LH16_MS1971,2016,Human,1086
LH16_MS1995,2016,Human,1086
LH17_MS1988-2,2017,Human,1086
LH17_MS2071,2017,Human,1086
LH17_MS656,2017,Human,1086
CHRB_2721,2009,Human,1086
CHRB_2723,2009,Human,1086
CHRB_2726,2009,Human,1086
LH09_MS444,2009,Human,1086
LH14_MS2512,2014,Human,1086
LH17_MS3392,2017,Human,1086
CHRB_2720,2009,Human,1087
CHRB_416,2008,Human,1088
CHRB_417,2008,Human,1088
CHRB_425,2008,Human,1088
CHRB_312,2008,Human,1088
CHRB_2690,2009,Human,1088
CHRB_2703,2009,Human,1088
LH05_S548,2005,Human,1088
LH14_MS1737,2014,Human,1089
LH17_MS2848-2,2017,Human,1089
LH11_MS3168,2011,Human,1090
LH06_MS603,2006,Human,1091
CHRB_2712,2009,Human,1092
CHRB_344,2008,Human,1093
CHRB_345,2008,Human,1093
CHRB_280,2009,Human,1093
CHRB_2705,2009,Human,1094
CHRB_279,2009,Human,1095
CHRB_339,2008,Human,1095
CHRB_331,2008,Human,1096
CHRB_2713,2009,Human,1097
CHRB_2724,2009,Human,1097
CHRB_2725,2009,Human,1098
CCMA_1833,2017,Chicken,1099
CCMA_2058,2017,Chicken,1100
AMR_2502,2009,Cattle,1101
AMR_5377,2009,Cattle,1102
LH04_S2742,2004,Human,1103
AMR_2766,2009,Cattle,1104
LH04_S2745,2004,Human,1105
AMR_10316,2010,Cattle,1106
LH04_S2281,2004,Human,1107
Cry_117,2009,Cattle,1108
Cry_119,2009,Cattle,1108
Cry_123,2009,Cattle,1108
Cry_52,2009,Cattle,1108
Cry_53,2009,Cattle,1108
Cry_54,2009,Cattle,1108
Cry_65,2009,Cattle,1108
Cry_99,2009,Cattle,1108
Cry_525,2009,Cattle,1108
AMR_2426,2008,Cattle,1108
AMR_1372,2008,Cattle,1108
CCMC_6032,2017,Cattle,1109
LH14_MS1396,2014,Human,1109
AMR_8148,2009,Cattle,1109
Cry_77,2009,Cattle,1110
Cry_79,2009,Cattle,1110
Cry_78,2009,Cattle,1110
AMR_609,2008,Cattle,1111
LH13_MS1537,2013,Human,1111
Ab_12662,2005,Cattle,1111
AMR_10,2008,Cattle,1111
AMR_10124,2010,Cattle,1111
AMR_10130,2010,Cattle,1111
AMR_10220,2010,Cattle,1111
AMR_10236,2010,Cattle,1111
AMR_10371,2010,Cattle,1111
AMR_10409,2010,Cattle,1111
AMR_1046,2008,Cattle,1111
AMR_1062,2008,Cattle,1111
AMR_1103,2008,Cattle,1111
AMR_1122,2008,Cattle,1111
AMR_127,2008,Cattle,1111
AMR_131,2008,Cattle,1111
AMR_1347,2008,Cattle,1111
AMR_14,2008,Cattle,1111
AMR_141,2008,Cattle,1111
AMR_1499,2008,Cattle,1111
AMR_1567,2008,Cattle,1111
AMR_1581,2008,Cattle,1111
AMR_1667,2008,Cattle,1111
AMR_1673,2008,Cattle,1111
AMR_1683,2008,Cattle,1111
AMR_1721,2008,Cattle,1111
AMR_1748,2008,Cattle,1111
AMR_177,2008,Cattle,1111
AMR_1787,2008,Cattle,1111
AMR_1847,2008,Cattle,1111
AMR_1871,2008,Cattle,1111
AMR_188,2008,Cattle,1111
AMR_1944,2008,Cattle,1111
AMR_2,2008,Cattle,1111
AMR_2200,2008,Cattle,1111
AMR_2235,2008,Cattle,1111
AMR_2236,2008,Cattle,1111
AMR_2249,2008,Cattle,1111
AMR_2359,2008,Cattle,1111
AMR_2368,2008,Cattle,1111
AMR_2374,2008,Cattle,1111
AMR_2438,2008,Cattle,1111
AMR_244,2008,Cattle,1111
AMR_2497,2009,Cattle,1111
AMR_2520,2009,Cattle,1111
AMR_2550,2009,Cattle,1111
AMR_2601,2009,Cattle,1111
AMR_2658,2009,Cattle,1111
AMR_2710,2009,Cattle,1111
AMR_2714,2009,Cattle,1111
AMR_2733,2009,Cattle,1111
AMR_2734,2009,Cattle,1111
AMR_281,2008,Cattle,1111
AMR_286,2008,Cattle,1111
AMR_30,2008,Cattle,1111
AMR_3070,2009,Cattle,1111
AMR_3073,2009,Cattle,1111
AMR_3095,2009,Cattle,1111
AMR_3096,2009,Cattle,1111
AMR_3102,2009,Cattle,1111
AMR_3175,2009,Cattle,1111
AMR_3283,2009,Cattle,1111
AMR_3301,2009,Cattle,1111
AMR_3309,2009,Cattle,1111
AMR_3340,2009,Cattle,1111
AMR_3350,2009,Cattle,1111
AMR_3354,2009,Cattle,1111
AMR_3365,2009,Cattle,1111
AMR_346,2008,Cattle,1111
AMR_3474,2009,Cattle,1111
AMR_3514,2009,Cattle,1111
AMR_3529,2009,Cattle,1111
AMR_3539,2009,Cattle,1111
AMR_3622,2009,Cattle,1111
AMR_365,2008,Cattle,1111
AMR_3704,2009,Cattle,1111
AMR_3713,2009,Cattle,1111
AMR_3871,2009,Cattle,1111
AMR_4030,2009,Cattle,1111
AMR_4138,2009,Cattle,1111
AMR_4142,2009,Cattle,1111
AMR_4166,2009,Cattle,1111
AMR_424,2008,Cattle,1111
AMR_4482,2009,Cattle,1111
AMR_4669,2009,Cattle,1111
AMR_4763,2009,Cattle,1111
AMR_4779,2009,Cattle,1111
AMR_4801,2009,Cattle,1111
AMR_4813,2009,Cattle,1111
AMR_4881,2009,Cattle,1111
AMR_4898,2009,Cattle,1111
AMR_4914,2009,Cattle,1111
AMR_4924,2009,Cattle,1111
AMR_4929,2009,Cattle,1111
AMR_4961,2009,Cattle,1111
AMR_5056,2009,Cattle,1111
AMR_5118,2009,Cattle,1111
AMR_5171,2009,Cattle,1111
AMR_5256,2009,Cattle,1111
AMR_5262,2009,Cattle,1111
AMR_5322,2009,Cattle,1111
AMR_5489,2009,Cattle,1111
AMR_5668,2009,Cattle,1111
AMR_5672,2009,Cattle,1111
AMR_5700,2009,Cattle,1111
AMR_5724,2009,Cattle,1111
AMR_5763,2009,Cattle,1111
AMR_5931,2009,Cattle,1111
AMR_6093,2009,Cattle,1111
AMR_6196,2009,Cattle,1111
AMR_6202,2009,Cattle,1111
AMR_621,2008,Cattle,1111
AMR_626,2008,Cattle,1111
AMR_6297,2009,Cattle,1111
AMR_6349,2009,Cattle,1111
AMR_6380,2009,Cattle,1111
AMR_6553,2009,Cattle,1111
AMR_658,2008,Cattle,1111
AMR_666,2008,Cattle,1111
AMR_6686,2009,Cattle,1111
AMR_6698,2009,Cattle,1111
AMR_6967,2009,Cattle,1111
AMR_7043,2009,Cattle,1111
AMR_705,2008,Cattle,1111
AMR_7091,2009,Cattle,1111
